id	ratio	positive	negetive	num	라벨링	등락률
20130415	91.11	41	4	45	1	3.074107959743824
20130416	75.0	27	9	36	1	3.1579777896127967
20130417	69.57	16	7	23	0	-3.912195495047611
20130422	82.35	14	3	17	0	-3.1859428480458485
20130423	59.09	13	9	22	1	4.205463402602208
20130424	52.0	13	12	25	0	-6.140402785174666
20130425	61.54	8	5	13	1	3.738651647612644
20130429	53.66	22	19	41	0	-6.054917170383513
20130503	64.52	20	11	31	1	3.910866525328162
20130507	59.42	41	28	69	1	6.311260921630372
20130516	73.33	11	4	15	1	6.101852466635681
20130522	35.48	11	20	31	0	-4.673839946200403
20130528	83.33	10	2	12	0	-2.523741949568824
20130529	60.0	12	8	20	0	-2.8892024457434657
20130530	67.39	31	15	46	0	-4.204432759058096
20130531	46.67	7	8	15	0	-4.603235747303544
20130605	25.0	3	9	12	0	-5.9552327228704645
20130612	56.1	23	18	41	0	-5.759479717813053
20130613	50.0	13	13	26	0	-2.9914030060237438
20130617	76.19	16	5	21	1	3.2076719576719577
20130618	80.0	4	1	5	0	-7.899565989921645
20130621	66.67	12	6	18	0	-6.212482134349692
20130624	22.22	4	14	18	0	-5.120390124961904
20130625	25.0	4	12	16	1	8.887461184280971
20130626	58.33	7	5	12	0	-2.625626905300422
20130628	33.33	6	12	18	1	4.348998718899602
20130702	27.27	3	8	11	0	-4.9843039272214735
20130704	40.0	2	3	5	0	-2.7983838919062127
20130710	22.22	2	7	9	1	5.625248544882687
20130715	77.78	14	4	18	1	4.855660956800655
20130718	41.67	10	14	24	0	-2.9014360313315932
20130719	72.73	8	3	11	0	-3.28728446102652
20130723	57.14	4	3	7	1	4.60079324021383
20130726	51.43	18	17	35	1	6.313356447086017
20130801	78.57	22	6	28	1	2.5297666045542115
20130805	55.36	31	25	56	0	-3.5128236295125808
20130812	66.67	22	11	33	0	-5.13568999807532
20130819	42.86	3	4	7	0	-3.5390576350930605
20130820	78.26	18	5	23	0	-3.0305203887673486
20130821	33.33	2	4	6	0	-7.237961387676602
20130823	46.15	18	21	39	1	2.828764402065952
20130826	14.29	1	6	7	0	-6.015763851325247
20130827	23.08	3	10	13	0	-3.654676258992805
20130905	64.71	22	12	34	0	-4.645840025698684
20130910	23.08	3	10	13	1	3.619308690624063
20130911	55.56	10	8	18	1	4.7784391534391535
20130924	16.67	3	15	18	0	-2.631371311346063
20130925	40.91	9	13	22	1	4.683764839350109
20130926	27.27	9	24	33	1	4.648372489066069
20130927	59.26	16	11	27	0	-3.4543975146090684
20131004	63.96	71	40	111	0	-5.72711301971501
20131008	57.14	20	15	35	0	-6.193308863856896
20131010	46.67	7	8	15	0	-5.999550258601304
20131011	46.88	30	34	64	0	-3.401751112386968
20131015	71.88	23	9	32	0	-4.565897536175205
20131016	55.17	32	26	58	0	-3.8725540415940993
20131017	40.0	20	30	50	1	7.822657998507942
20131022	51.16	22	21	43	0	-3.6481204458813883
20131023	53.85	14	12	26	1	3.1201482446035964
20131104	50.0	5	5	10	0	-4.0426499570468435
20131105	68.18	15	7	22	0	-4.91863710569277
20131106	29.63	8	19	27	0	-5.173082248684575
20131108	61.82	34	21	55	0	-4.636606004404776
20131112	25.0	11	33	44	1	7.176604270079541
20131113	50.77	33	32	65	0	-5.206182690698063
20131115	66.67	12	6	18	1	4.269609018949389
20131118	81.25	26	6	32	0	-3.5829307568438
20131119	38.71	12	19	31	1	4.777810915597971
20131120	83.33	20	4	24	0	-3.290447455311397
20131121	90.32	28	3	31	1	5.757004944666822
20131122	70.83	17	7	24	1	10.397417343871759
20131127	37.04	10	17	27	1	2.587961616749055
20131129	76.19	16	5	21	0	-4.393846732840947
20131203	70.0	28	12	40	0	-3.225494462981769
20131204	53.85	28	24	52	0	-4.2224665200879485
20131209	36.0	9	16	25	1	3.230162027420025
20131211	69.23	27	12	39	1	3.5215453194650816
20131212	66.67	8	4	12	1	2.5549016793454857
20131213	76.47	13	4	17	0	-2.696524376020527
