id	ratio	positive	negetive	num	라벨링	등락률
20200821	16.67	2	10	12	1	2.7052238805970146
20200831	47.62	10	11	21	1	2.7902790279027903
20200901	52.63	10	9	19	1	10.770577933450088
20200925	23.08	3	10	13	1	3.0
20200929	64.29	9	5	14	1	3.4031413612565444
20201030	21.05	4	15	19	1	6.810035842293908
20201106	20.0	2	8	10	1	4.212299915754001
20201110	41.67	5	7	12	1	2.585487906588824
20201119	38.89	7	11	18	1	3.1516183986371376
20201120	47.37	9	10	19	1	7.1015689512799325
20201126	50.0	8	8	16	1	6.730769230769233
20201201	26.67	4	11	15	1	6.044776119402987
20201202	25.0	3	9	12	1	6.192821956368754
20201203	52.73	29	26	55	1	3.711066931742877
20201209	55.56	15	12	27	1	3.6217303822937614
20201223	20.0	3	12	15	1	4.284727021423636
20201228	30.0	6	14	20	1	4.852459016393444
20210108	22.22	4	14	18	1	2.5
20210121	26.67	4	11	15	1	2.9958058717795084
20210202	27.78	5	13	18	1	2.7517198248905568
20210205	38.46	5	8	13	1	6.158730158730159
20210302	15.79	6	32	38	1	3.1029619181946404
20210312	20.59	7	27	34	1	8.38192419825073
20210318	30.43	7	16	23	1	4.133333333333333
20210324	31.58	6	13	19	1	3.2015065913371004
20210405	22.22	4	14	18	1	5.653495440729484
20210407	35.0	7	13	20	1	3.5265989240884634
