id	ratio	positive	negetive	num
2020.01.13	33.33	1	2	3
2020.01.12	0.0	0	1	1
2020.01.10	50.0	4	4	8
2020.01.09	0.0	0	1	1
2020.01.08	33.33	1	2	3
2020.01.07	0.0	0	4	4
2020.01.06	25.0	1	3	4
2020.01.05	0.0	0	1	1
2020.01.03	66.67	2	1	3
2020.01.02	0.0	0	1	1
2019.12.29	0.0	0	1	1
2019.12.27	0.0	0	2	2
2019.12.26	0.0	0	4	4
2019.12.24	0.0	0	1	1
2019.12.23	100.0	1	0	1
2019.12.22	100.0	1	0	1
2019.12.20	0.0	0	2	2
2019.12.19	0.0	0	2	2
2019.12.18	0.0	0	3	3
2019.12.17	20.0	1	4	5
2019.12.13	60.0	3	2	5
2019.12.14	100.0	1	0	1
2019.12.15	100.0	1	0	1
2019.12.12	20.0	1	4	5
2019.12.11	0.0	0	2	2
2019.12.10	0.0	0	2	2
2019.12.08	0.0	0	0	0
2019.12.06	0.0	0	1	1
2019.12.05	100.0	2	0	2
2019.12.04	0.0	0	1	1
2019.12.03	50.0	1	1	2
2019.12.02	0.0	0	0	0
2019.11.28	100.0	1	0	1
2019.11.27	66.67	2	1	3
2019.11.25	100.0	1	0	1
2019.11.23	0.0	0	1	1
2019.11.22	33.33	1	2	3
2019.11.21	28.57	2	5	7
2019.11.20	0.0	0	2	2
2019.11.19	0.0	0	4	4
2019.11.17	40.0	2	3	5
2019.11.18	0.0	0	1	1
2019.11.16	0.0	0	1	1
2019.11.15	14.29	1	6	7
2019.11.14	100.0	2	0	2
2019.11.13	25.0	1	3	4
2019.11.12	16.67	1	5	6
2019.11.08	20.0	1	4	5
2019.11.07	25.0	1	3	4
2019.11.06	50.0	4	4	8
2019.11.05	28.57	2	5	7
2019.11.04	40.0	2	3	5
2019.11.02	100.0	1	0	1
2019.11.01	60.0	3	2	5
2019.10.31	20.0	1	4	5
2019.10.30	30.77	4	9	13
2019.10.29	50.0	2	2	4
2019.10.28	0.0	0	2	2
2019.10.27	100.0	1	0	1
2019.10.25	25.0	1	3	4
2019.10.24	0.0	0	2	2
2019.10.23	0.0	0	2	2
2019.10.22	33.33	6	12	18
2019.10.21	0.0	0	2	2
2019.10.20	100.0	1	0	1
2019.10.17	0.0	0	2	2
2019.10.16	100.0	1	0	1
2019.10.15	33.33	1	2	3
2019.10.13	100.0	1	0	1
2019.10.11	0.0	0	5	5
2019.10.10	33.33	2	4	6
2019.10.09	100.0	1	0	1
2019.10.08	0.0	0	3	3
2019.10.07	0.0	0	1	1
2019.10.02	0.0	0	2	2
2019.10.01	50.0	1	1	2
2019.09.30	0.0	0	1	1
2019.09.27	0.0	0	0	0
2019.09.26	0.0	0	1	1
2019.09.25	0.0	0	1	1
2019.09.23	100.0	1	0	1
2019.09.19	0.0	0	3	3
2019.09.18	0.0	0	3	3
2019.09.17	0.0	0	2	2
2019.09.16	100.0	1	0	1
2019.09.10	0.0	0	2	2
2019.09.11	0.0	0	1	1
2019.09.09	0.0	0	2	2
2019.09.05	100.0	1	0	1
2019.09.03	0.0	0	7	7
2019.09.02	9.09	1	10	11
2019.09.01	100.0	1	0	1
2019.08.30	0.0	0	2	2
2019.08.29	0.0	0	2	2
2019.08.28	0.0	0	1	1
2019.08.27	0.0	0	1	1
2019.08.25	0.0	0	2	2
2019.08.23	0.0	0	1	1
2019.08.22	100.0	1	0	1
2019.08.21	16.67	1	5	6
2019.08.20	0.0	0	1	1
2019.08.19	0.0	0	1	1
2019.08.18	0.0	0	1	1
2019.08.17	0.0	0	0	0
2019.08.16	0.0	0	3	3
2019.08.15	0.0	0	2	2
2019.08.14	25.0	1	3	4
2019.08.13	0.0	0	1	1
2019.08.12	0.0	0	3	3
2019.08.11	100.0	1	0	1
2019.08.09	12.5	1	7	8
2019.08.08	100.0	1	0	1
2019.08.07	0.0	0	2	2
2019.08.06	16.67	1	5	6
2019.08.05	16.67	1	5	6
2019.08.04	0.0	0	0	0
2019.08.03	0.0	0	1	1
2019.08.02	0.0	0	7	7
2019.08.01	0.0	0	1	1
2019.07.31	16.67	1	5	6
2019.07.30	0.0	0	3	3
2019.07.29	22.22	2	7	9
2019.07.28	50.0	1	1	2
2019.07.26	0.0	0	7	7
2019.07.25	10.0	1	9	10
2019.07.24	0.0	0	2	2
2019.07.23	0.0	0	5	5
2019.07.22	16.67	1	5	6
2019.07.20	100.0	2	0	2
2019.07.19	36.36	4	7	11
2019.07.18	20.0	1	4	5
