id	ratio	positive	negetive	num
2014.07.05.	75.0	3	1	4
2014.07.06.	57.14	4	3	7
2014.07.07.	65.93	60	31	91
2014.07.08.	68.0	34	16	50
2014.07.09.	34.69	17	32	49
2014.07.10.	76.74	33	10	43
2014.07.11.	69.23	27	12	39
2014.07.12.	60.0	3	2	5
2014.07.13.	66.67	4	2	6
2014.07.14.	67.86	38	18	56
2014.07.15.	71.74	33	13	46
2014.07.16.	70.0	21	9	30
2014.07.17.	91.18	31	3	34
2014.07.18.	63.49	40	23	63
2014.07.19.	71.43	5	2	7
2014.07.20.	50.0	3	3	6
2014.07.21.	62.07	18	11	29
2014.07.22.	73.91	17	6	23
2014.07.23.	40.0	8	12	20
2014.07.24.	30.0	6	14	20
2014.07.25.	90.38	47	5	52
2014.07.26.	75.0	3	1	4
2014.07.27.	71.43	5	2	7
2014.07.28.	42.86	21	28	49
2014.07.29.	54.84	17	14	31
2014.07.30.	60.0	15	10	25
2014.07.31.	38.78	19	30	49
2014.08.01.	64.91	37	20	57
2014.08.02.	75.0	6	2	8
2014.08.03.	50.0	1	1	2
2014.08.04.	58.97	23	16	39
2014.08.05.	55.88	19	15	34
2014.08.06.	71.78	145	57	202
2014.08.07.	64.29	63	35	98
2014.08.08.	54.29	38	32	70
2014.08.09.	62.5	5	3	8
2014.08.10.	44.44	4	5	9
2014.08.11.	58.82	40	28	68
2014.08.12.	66.67	32	16	48
2014.08.13.	76.6	36	11	47
2014.08.14.	75.44	43	14	57
2014.08.15.	14.29	1	6	7
2014.08.16.	0.0	0	3	3
2014.08.17.	28.57	2	5	7
2014.08.18.	56.45	35	27	62
2014.08.19.	77.55	38	11	49
2014.08.20.	69.23	45	20	65
2014.08.21.	52.17	24	22	46
2014.08.22.	79.45	58	15	73
2014.08.23.	25.0	1	3	4
2014.08.24.	50.0	4	4	8
2014.08.25.	66.3	61	31	92
2014.08.26.	60.42	29	19	48
2014.08.27.	49.15	29	30	59
2014.08.28.	42.67	32	43	75
2014.08.29.	37.5	18	30	48
2014.08.30.	16.67	1	5	6
2014.08.31.	66.67	4	2	6
2014.09.01.	44.58	37	46	83
2014.09.02.	38.89	14	22	36
2014.09.03.	77.78	35	10	45
2014.09.04.	50.0	15	15	30
2014.09.05.	71.11	32	13	45
2014.09.06.	85.71	6	1	7
2014.09.07.	100.0	1	0	1
2014.09.08.	100.0	2	0	2
2014.09.09.	100.0	3	0	3
2014.09.10.	100.0	1	0	1
2014.09.11.	43.33	13	17	30
2014.09.12.	58.18	32	23	55
2014.09.13.	50.0	1	1	2
2014.09.14.	35.71	5	9	14
2014.09.15.	57.14	28	21	49
2014.09.16.	81.03	47	11	58
2014.09.17.	80.77	63	15	78
2014.09.18.	61.54	24	15	39
2014.09.19.	73.08	19	7	26
2014.09.20.	75.0	3	1	4
2014.09.21.	33.33	1	2	3
2014.09.22.	59.62	31	21	52
2014.09.23.	53.49	23	20	43
2014.09.24.	72.5	29	11	40
2014.09.25.	57.63	34	25	59
2014.09.26.	53.85	14	12	26
2014.09.27.	80.0	4	1	5
2014.09.28.	100.0	4	0	4
2014.09.29.	40.0	18	27	45
2014.09.30.	61.18	52	33	85
2014.10.01.	64.15	34	19	53
2014.10.02.	61.22	30	19	49
2014.10.03.	83.33	5	1	6
2014.10.04.	42.86	3	4	7
2014.10.05.	70.0	7	3	10
2014.10.06.	45.16	28	34	62
2014.10.07.	35.71	15	27	42
2014.10.08.	71.43	35	14	49
2014.10.09.	25.0	1	3	4
2014.10.10.	65.62	21	11	32
2014.10.11.	60.0	3	2	5
2014.10.12.	66.67	4	2	6
2014.10.13.	40.68	24	35	59
2014.10.14.	65.79	25	13	38
2014.10.15.	64.71	33	18	51
2014.10.16.	52.54	31	28	59
2014.10.17.	77.42	24	7	31
2014.10.18.	60.0	3	2	5
2014.10.19.	71.43	5	2	7
2014.10.20.	91.11	82	8	90
2014.10.21.	50.0	17	17	34
2014.10.22.	86.54	45	7	52
2014.10.23.	48.94	23	24	47
2014.10.24.	62.5	25	15	40
2014.10.25.	100.0	5	0	5
2014.10.26.	100.0	1	0	1
2014.10.27.	61.11	22	14	36
2014.10.28.	51.72	15	14	29
2014.10.29.	81.25	52	12	64
2014.10.30.	66.67	28	14	42
2014.10.31.	70.27	26	11	37
2014.11.01.	66.67	2	1	3
2014.11.02.	50.0	2	2	4
2014.11.03.	13.33	6	39	45
2014.11.04.	38.2	34	55	89
2014.11.05.	77.18	115	34	149
2014.11.06.	55.67	54	43	97
2014.11.07.	61.22	30	19	49
2014.11.08.	20.0	1	4	5
2014.11.09.	33.33	2	4	6
2014.11.10.	62.75	32	19	51
2014.11.11.	73.81	31	11	42
2014.11.12.	57.14	28	21	49
2014.11.13.	64.58	31	17	48
2014.11.14.	22.5	9	31	40
2014.11.15.	33.33	2	4	6
2014.11.16.	77.78	7	2	9
2014.11.17.	38.71	24	38	62
2014.11.18.	68.75	33	15	48
2014.11.19.	77.27	68	20	88
2014.11.20.	67.61	48	23	71
2014.11.21.	77.27	34	10	44
2014.11.22.	84.62	11	2	13
2014.11.23.	66.67	6	3	9
2014.11.24.	52.86	37	33	70
2014.11.25.	63.83	60	34	94
2014.11.26.	74.07	20	7	27
2014.11.27.	44.44	12	15	27
2014.11.28.	41.38	12	17	29
2014.11.29.	100.0	2	0	2
2014.11.30.	60.0	3	2	5
2014.12.01.	36.36	12	21	33
2014.12.02.	58.97	23	16	39
2014.12.03.	57.14	20	15	35
2014.12.04.	86.27	44	7	51
2014.12.05.	65.0	13	7	20
2014.12.06.	66.67	2	1	3
2014.12.07.	100.0	1	0	1
2014.12.08.	60.61	20	13	33
2014.12.09.	47.83	22	24	46
2014.12.10.	40.0	10	15	25
2014.12.11.	62.5	30	18	48
2014.12.12.	76.74	33	10	43
2014.12.13.	50.0	2	2	4
2014.12.14.	75.0	3	1	4
2014.12.15.	72.92	35	13	48
2014.12.16.	32.08	17	36	53
2014.12.17.	71.23	52	21	73
2014.12.18.	78.12	25	7	32
2014.12.19.	69.23	27	12	39
2014.12.20.	33.33	2	4	6
2014.12.21.	83.33	5	1	6
2014.12.22.	73.47	36	13	49
2014.12.23.	67.39	31	15	46
2014.12.24.	80.0	40	10	50
2014.12.25.	33.33	1	2	3
2014.12.26.	76.47	39	12	51
2014.12.27.	75.0	3	1	4
2014.12.28.	33.33	1	2	3
2014.12.29.	69.23	54	24	78
2014.12.30.	63.41	26	15	41
2014.12.31.	60.0	12	8	20
2015.01.01.	44.44	4	5	9
2015.01.02.	71.43	30	12	42
2015.01.03.	81.82	9	2	11
2015.01.04.	77.78	7	2	9
2015.01.05.	69.44	25	11	36
2015.01.06.	50.82	31	30	61
2015.01.07.	83.12	64	13	77
2015.01.08.	83.61	51	10	61
2015.01.09.	76.47	26	8	34
2015.01.10.	45.45	5	6	11
2015.01.11.	40.0	2	3	5
2015.01.12.	33.73	28	55	83
2015.01.13.	34.04	16	31	47
2015.01.14.	52.38	11	10	21
2015.01.15.	70.83	34	14	48
2015.01.16.	59.62	31	21	52
2015.01.17.	60.0	3	2	5
2015.01.18.	50.0	3	3	6
2015.01.19.	76.19	32	10	42
2015.01.20.	71.88	23	9	32
2015.01.21.	65.91	29	15	44
2015.01.22.	50.91	28	27	55
2015.01.23.	85.19	69	12	81
2015.01.24.	50.0	2	2	4
2015.01.25.	65.0	13	7	20
2015.01.26.	66.04	35	18	53
2015.01.27.	61.43	43	27	70
2015.01.28.	63.16	48	28	76
2015.01.29.	27.27	9	24	33
2015.01.30.	42.86	12	16	28
2015.01.31.	50.0	2	2	4
2015.02.02.	44.64	25	31	56
2015.02.03.	45.1	23	28	51
2015.02.04.	62.22	28	17	45
2015.02.05.	63.83	30	17	47
2015.02.06.	76.27	45	14	59
2015.02.07.	62.5	5	3	8
2015.02.08.	31.58	6	13	19
2015.02.09.	38.75	31	49	80
2015.02.10.	63.64	112	64	176
2015.02.11.	66.67	78	39	117
2015.02.12.	61.84	47	29	76
2015.02.13.	52.46	32	29	61
2015.02.14.	40.0	2	3	5
2015.02.15.	44.44	4	5	9
2015.02.16.	53.33	48	42	90
2015.02.17.	56.41	22	17	39
2015.02.18.	42.86	6	8	14
2015.02.19.	20.0	1	4	5
2015.02.20.	40.0	2	3	5
2015.02.21.	66.67	2	1	3
2015.02.22.	36.36	4	7	11
2015.02.23.	76.47	39	12	51
2015.02.24.	74.07	20	7	27
2015.02.25.	70.37	19	8	27
2015.02.26.	58.82	20	14	34
2015.02.27.	43.14	22	29	51
2015.02.28.	50.0	1	1	2
2015.03.01.	62.5	5	3	8
2015.03.02.	73.53	25	9	34
2015.03.03.	80.0	72	18	90
2015.03.04.	40.0	38	57	95
2015.03.05.	80.3	53	13	66
2015.03.06.	88.31	68	9	77
2015.03.07.	75.0	6	2	8
2015.03.08.	60.0	3	2	5
2015.03.09.	67.72	86	41	127
2015.03.10.	51.16	22	21	43
2015.03.11.	38.3	18	29	47
2015.03.12.	33.33	25	50	75
2015.03.13.	64.0	32	18	50
2015.03.14.	40.0	2	3	5
2015.03.15.	83.33	5	1	6
2015.03.16.	55.56	35	28	63
2015.03.17.	87.04	47	7	54
2015.03.18.	13.13	13	86	99
2015.03.19.	52.34	56	51	107
2015.03.20.	75.58	65	21	86
2015.03.21.	75.0	3	1	4
2015.03.22.	66.67	2	1	3
2015.03.23.	64.81	35	19	54
2015.03.24.	47.62	20	22	42
2015.03.25.	77.61	52	15	67
2015.03.26.	54.79	40	33	73
2015.03.27.	40.0	18	27	45
2015.03.28.	60.0	3	2	5
2015.03.29.	0.0	0	4	4
2015.03.30.	77.59	45	13	58
2015.03.31.	68.33	41	19	60
2015.04.01.	39.68	25	38	63
2015.04.02.	82.0	41	9	50
2015.04.03.	85.9	67	11	78
2015.04.04.	50.0	2	2	4
2015.04.05.	60.0	3	2	5
2015.04.06.	76.09	35	11	46
2015.04.07.	72.41	42	16	58
2015.04.08.	73.91	34	12	46
2015.04.09.	89.74	35	4	39
2015.04.10.	65.79	25	13	38
2015.04.11.	50.0	1	1	2
2015.04.12.	60.0	3	2	5
2015.04.13.	72.22	39	15	54
2015.04.14.	80.0	40	10	50
2015.04.15.	72.41	42	16	58
2015.04.16.	45.07	32	39	71
2015.04.17.	72.16	70	27	97
2015.04.18.	66.67	2	1	3
2015.04.19.	40.0	2	3	5
2015.04.20.	60.47	26	17	43
2015.04.21.	48.89	22	23	45
2015.04.22.	52.38	22	20	42
2015.04.23.	61.9	13	8	21
2015.04.24.	54.17	13	11	24
2015.04.25.	66.67	2	1	3
2015.04.26.	75.0	3	1	4
2015.04.27.	53.85	42	36	78
2015.04.28.	60.42	29	19	48
2015.04.29.	29.82	17	40	57
2015.04.30.	2.7	1	36	37
2015.05.01.	66.67	2	1	3
2015.05.02.	66.67	2	1	3
2015.05.03.	60.0	3	2	5
2015.05.04.	28.57	14	35	49
2015.05.05.	100.0	3	0	3
2015.05.06.	52.73	29	26	55
2015.05.07.	58.82	30	21	51
2015.05.08.	33.96	18	35	53
2015.05.09.	25.0	1	3	4
2015.05.10.	100.0	8	0	8
2015.05.11.	76.67	46	14	60
2015.05.12.	68.84	95	43	138
2015.05.13.	51.61	64	60	124
2015.05.14.	53.85	21	18	39
2015.05.15.	44.9	22	27	49
2015.05.16.	33.33	3	6	9
2015.05.17.	25.0	1	3	4
2015.05.18.	62.82	49	29	78
2015.05.19.	64.29	9	5	14
2015.05.20.	93.33	14	1	15
2015.05.21.	53.85	7	6	13
2015.05.22.	39.73	29	44	73
2015.05.23.	20.0	1	4	5
2015.05.24.	66.67	2	1	3
2015.05.25.	45.45	5	6	11
2015.05.26.	40.34	48	71	119
2015.05.27.	46.34	38	44	82
2015.05.28.	64.29	9	5	14
2015.05.29.	74.19	23	8	31
2015.05.30.	66.67	2	1	3
2015.05.31.	57.14	4	3	7
2015.06.01.	73.53	50	18	68
2015.06.02.	73.77	45	16	61
2015.06.03.	53.06	26	23	49
2015.06.04.	78.12	25	7	32
2015.06.05.	84.62	22	4	26
2015.06.06.	25.0	1	3	4
2015.06.07.	20.0	2	8	10
2015.06.08.	65.91	29	15	44
2015.06.09.	74.19	23	8	31
2015.06.10.	21.43	3	11	14
2015.06.11.	85.11	40	7	47
2015.06.12.	46.15	18	21	39
2015.06.13.	0.0	0	2	2
2015.06.14.	16.67	1	5	6
2015.06.15.	81.82	27	6	33
2015.06.16.	60.87	14	9	23
2015.06.17.	56.52	13	10	23
2015.06.18.	36.0	9	16	25
2015.06.19.	93.44	57	4	61
2015.06.20.	25.0	1	3	4
2015.06.21.	75.0	3	1	4
2015.06.22.	82.98	39	8	47
2015.06.23.	60.0	21	14	35
2015.06.24.	59.09	13	9	22
2015.06.25.	62.96	17	10	27
2015.06.26.	71.43	5	2	7
2015.06.27.	60.0	3	2	5
2015.06.28.	33.33	2	4	6
2015.06.29.	74.36	29	10	39
2015.06.30.	72.5	29	11	40
2015.07.01.	74.29	26	9	35
2015.07.02.	79.49	31	8	39
2015.07.03.	70.21	33	14	47
2015.07.04.	100.0	2	0	2
2015.07.05.	66.67	2	1	3
2015.07.06.	76.47	26	8	34
2015.07.07.	51.28	20	19	39
2015.07.08.	48.21	27	29	56
2015.07.09.	72.73	32	12	44
2015.07.10.	87.8	36	5	41
2015.07.11.	44.44	4	5	9
2015.07.12.	57.14	4	3	7
2015.07.13.	88.68	47	6	53
2015.07.14.	32.76	19	39	58
2015.07.15.	75.61	31	10	41
2015.07.16.	90.62	29	3	32
2015.07.17.	63.64	21	12	33
2015.07.19.	100.0	2	0	2
2015.07.20.	25.49	13	38	51
2015.07.21.	51.11	23	22	45
2015.07.22.	73.33	33	12	45
2015.07.23.	68.57	24	11	35
2015.07.24.	29.82	17	40	57
2015.07.25.	66.67	2	1	3
2015.07.26.	66.67	2	1	3
2015.07.27.	68.42	39	18	57
2015.07.28.	24.0	6	19	25
2015.07.29.	53.85	7	6	13
2015.07.30.	72.73	24	9	33
2015.07.31.	86.84	33	5	38
2015.08.01.	40.0	2	3	5
2015.08.02.	75.0	3	1	4
2015.08.03.	76.32	29	9	38
2015.08.04.	88.89	24	3	27
2015.08.05.	70.37	19	8	27
2015.08.06.	63.64	7	4	11
2015.08.07.	46.67	7	8	15
2015.08.08.	100.0	3	0	3
2015.08.09.	66.67	4	2	6
2015.08.10.	57.45	27	20	47
2015.08.11.	45.45	5	6	11
2015.08.12.	67.35	99	48	147
2015.08.13.	63.22	55	32	87
2015.08.14.	60.0	6	4	10
2015.08.15.	37.5	3	5	8
2015.08.16.	55.56	5	4	9
2015.08.17.	58.0	29	21	50
2015.08.18.	53.57	15	13	28
2015.08.19.	48.65	36	38	74
2015.08.20.	38.46	15	24	39
2015.08.21.	45.1	23	28	51
2015.08.22.	40.0	2	3	5
2015.08.23.	50.0	2	2	4
2015.08.24.	41.67	10	14	24
2015.08.25.	61.11	11	7	18
2015.08.26.	72.97	27	10	37
2015.08.27.	44.83	13	16	29
2015.08.28.	73.33	22	8	30
2015.08.29.	100.0	1	0	1
2015.08.30.	100.0	5	0	5
2015.08.31.	73.24	52	19	71
2015.09.01.	45.45	20	24	44
2015.09.02.	64.81	35	19	54
2015.09.03.	58.54	24	17	41
2015.09.04.	19.51	8	33	41
2015.09.05.	60.0	3	2	5
2015.09.06.	100.0	2	0	2
2015.09.07.	22.73	5	17	22
2015.09.08.	51.43	18	17	35
2015.09.09.	100.0	11	0	11
2015.09.10.	54.55	12	10	22
2015.09.11.	73.08	19	7	26
2015.09.12.	0.0	0	1	1
2015.09.13.	0.0	0	1	1
2015.09.14.	38.1	8	13	21
2015.09.15.	64.91	37	20	57
2015.09.16.	65.79	25	13	38
2015.09.17.	42.31	11	15	26
2015.09.18.	88.24	30	4	34
2015.09.19.	100.0	1	0	1
2015.09.20.	100.0	2	0	2
2015.09.21.	38.64	17	27	44
2015.09.22.	88.89	32	4	36
2015.09.23.	55.56	20	16	36
2015.09.24.	72.0	36	14	50
2015.09.25.	53.66	44	38	82
2015.09.26.	54.55	6	5	11
2015.09.27.	37.5	3	5	8
2015.09.28.	100.0	1	0	1
2015.09.29.	60.0	3	2	5
2015.09.30.	24.0	6	19	25
2015.10.01.	82.5	33	7	40
2015.10.02.	38.89	7	11	18
2015.10.03.	100.0	2	0	2
2015.10.04.	0.0	0	2	2
2015.10.05.	72.73	16	6	22
2015.10.06.	56.52	13	10	23
2015.10.07.	79.63	43	11	54
2015.10.08.	72.73	24	9	33
2015.10.09.	0.0	0	1	1
2015.10.11.	100.0	2	0	2
2015.10.12.	82.98	39	8	47
2015.10.13.	44.44	24	30	54
2015.10.14.	48.78	20	21	41
2015.10.15.	73.91	17	6	23
2015.10.16.	51.52	17	16	33
2015.10.17.	100.0	1	0	1
2015.10.18.	0.0	0	3	3
2015.10.19.	84.0	21	4	25
2015.10.20.	62.0	31	19	50
2015.10.21.	76.0	19	6	25
2015.10.22.	40.91	9	13	22
2015.10.23.	90.91	40	4	44
2015.10.24.	100.0	2	0	2
2015.10.25.	100.0	1	0	1
2015.10.26.	80.28	57	14	71
2015.10.27.	55.32	26	21	47
2015.10.28.	60.32	38	25	63
2015.10.29.	62.96	17	10	27
2015.10.30.	47.37	18	20	38
2015.10.31.	50.0	3	3	6
2015.11.01.	0.0	0	1	1
2015.11.02.	67.65	23	11	34
2015.11.03.	78.26	18	5	23
2015.11.04.	77.5	31	9	40
2015.11.05.	48.39	15	16	31
2015.11.06.	45.0	9	11	20
2015.11.08.	50.0	4	4	8
2015.11.09.	32.35	11	23	34
2015.11.10.	34.09	45	87	132
2015.11.11.	76.56	49	15	64
2015.11.12.	81.2	108	25	133
2015.11.13.	81.67	98	22	120
2015.11.14.	58.82	10	7	17
2015.11.15.	68.0	17	8	25
2015.11.16.	61.29	19	12	31
2015.11.17.	67.65	23	11	34
2015.11.18.	62.5	5	3	8
2015.11.19.	56.76	21	16	37
2015.11.20.	75.0	24	8	32
2015.11.21.	100.0	11	0	11
2015.11.22.	50.0	2	2	4
2015.11.23.	85.71	36	6	42
2015.11.24.	45.76	27	32	59
2015.11.25.	57.14	24	18	42
2015.11.26.	78.87	56	15	71
2015.11.27.	51.85	14	13	27
2015.11.28.	20.0	1	4	5
2015.11.29.	100.0	2	0	2
2015.11.30.	52.94	9	8	17
2015.12.01.	51.76	44	41	85
2015.12.02.	45.83	11	13	24
2015.12.03.	63.04	29	17	46
2015.12.04.	75.0	18	6	24
2015.12.05.	50.0	3	3	6
2015.12.06.	72.73	8	3	11
2015.12.07.	66.13	41	21	62
2015.12.08.	71.74	33	13	46
2015.12.09.	58.97	23	16	39
2015.12.10.	68.75	11	5	16
2015.12.11.	58.93	33	23	56
2015.12.12.	0.0	0	3	3
2015.12.13.	80.0	4	1	5
2015.12.14.	56.14	32	25	57
2015.12.15.	78.33	47	13	60
2015.12.16.	88.0	22	3	25
2015.12.17.	70.21	33	14	47
2015.12.18.	27.91	12	31	43
2015.12.19.	60.0	3	2	5
2015.12.20.	33.33	1	2	3
2015.12.21.	71.64	48	19	67
2015.12.22.	71.43	25	10	35
2015.12.23.	56.25	27	21	48
2015.12.24.	69.05	29	13	42
2015.12.25.	60.0	3	2	5
2015.12.26.	66.67	4	2	6
2015.12.27.	33.33	1	2	3
2015.12.28.	40.91	9	13	22
2015.12.29.	90.91	30	3	33
2015.12.30.	74.0	37	13	50
2015.12.31.	25.64	10	29	39
2016.01.01.	100.0	2	0	2
2016.01.02.	50.0	1	1	2
2016.01.03.	25.0	1	3	4
2016.01.04.	53.33	8	7	15
2016.01.05.	86.36	19	3	22
2016.01.06.	36.67	11	19	30
2016.01.07.	50.0	5	5	10
2016.01.08.	35.0	7	13	20
2016.01.09.	40.0	2	3	5
2016.01.10.	50.0	1	1	2
2016.01.11.	35.71	10	18	28
2016.01.12.	59.57	28	19	47
2016.01.13.	92.31	24	2	26
2016.01.14.	48.94	23	24	47
2016.01.15.	64.86	24	13	37
2016.01.16.	60.0	3	2	5
2016.01.17.	0.0	0	1	1
2016.01.18.	56.76	21	16	37
2016.01.19.	50.0	13	13	26
2016.01.20.	60.47	26	17	43
2016.01.21.	49.25	33	34	67
2016.01.22.	69.88	58	25	83
2016.01.23.	66.67	4	2	6
2016.01.24.	50.0	2	2	4
2016.01.25.	72.22	52	20	72
2016.01.26.	40.38	21	31	52
2016.01.27.	76.09	35	11	46
2016.01.28.	78.95	30	8	38
2016.01.29.	62.86	22	13	35
2016.01.30.	60.0	3	2	5
2016.01.31.	83.33	5	1	6
2016.02.01.	74.47	35	12	47
2016.02.02.	32.35	11	23	34
2016.02.03.	78.57	110	30	140
2016.02.04.	71.25	57	23	80
2016.02.05.	64.52	20	11	31
2016.02.06.	77.78	7	2	9
2016.02.07.	33.33	2	4	6
2016.02.08.	50.0	4	4	8
2016.02.09.	28.57	2	5	7
2016.02.10.	50.0	2	2	4
2016.02.11.	21.05	8	30	38
2016.02.12.	43.14	22	29	51
2016.02.13.	25.0	1	3	4
2016.02.14.	75.0	3	1	4
2016.02.15.	48.72	19	20	39
2016.02.16.	54.17	13	11	24
2016.02.17.	15.38	6	33	39
2016.02.18.	67.44	29	14	43
2016.02.19.	71.43	20	8	28
2016.02.20.	100.0	3	0	3
2016.02.21.	0.0	0	6	6
2016.02.22.	79.49	31	8	39
2016.02.23.	27.78	10	26	36
2016.02.24.	41.67	10	14	24
2016.02.25.	86.21	25	4	29
2016.02.26.	80.0	36	9	45
2016.02.27.	66.67	4	2	6
2016.02.28.	66.67	2	1	3
2016.02.29.	43.48	10	13	23
2016.03.02.	82.35	28	6	34
2016.03.03.	88.64	39	5	44
2016.03.04.	73.33	22	8	30
2016.03.05.	100.0	3	0	3
2016.03.06.	75.0	3	1	4
2016.03.07.	30.0	6	14	20
2016.03.08.	57.14	28	21	49
2016.03.09.	80.0	12	3	15
2016.03.10.	78.26	18	5	23
2016.03.11.	87.5	28	4	32
2016.03.13.	85.71	6	1	7
2016.03.14.	78.85	41	11	52
2016.03.15.	67.65	23	11	34
2016.03.16.	93.94	31	2	33
2016.03.17.	75.0	24	8	32
2016.03.18.	76.19	32	10	42
2016.03.19.	100.0	2	0	2
2016.03.20.	50.0	2	2	4
2016.03.21.	61.36	27	17	44
2016.03.22.	63.41	26	15	41
2016.03.23.	54.05	20	17	37
2016.03.24.	9.76	4	37	41
2016.03.25.	43.75	14	18	32
2016.03.26.	75.0	6	2	8
2016.03.27.	83.33	5	1	6
2016.03.28.	10.53	2	17	19
2016.03.29.	57.14	16	12	28
2016.03.30.	61.9	26	16	42
2016.03.31.	42.37	25	34	59
2016.04.01.	54.55	18	15	33
2016.04.02.	50.0	2	2	4
2016.04.03.	0.0	0	4	4
2016.04.04.	72.97	54	20	74
2016.04.05.	20.93	9	34	43
2016.04.06.	66.67	36	18	54
2016.04.07.	41.67	15	21	36
2016.04.08.	21.28	10	37	47
2016.04.09.	66.67	2	1	3
2016.04.10.	37.5	3	5	8
2016.04.11.	50.0	18	18	36
2016.04.12.	47.76	32	35	67
2016.04.13.	66.67	6	3	9
2016.04.14.	58.82	20	14	34
2016.04.15.	24.24	8	25	33
2016.04.17.	33.33	2	4	6
2016.04.18.	15.79	3	16	19
2016.04.19.	69.23	18	8	26
2016.04.20.	75.0	18	6	24
2016.04.21.	46.51	20	23	43
2016.04.22.	36.11	13	23	36
2016.04.23.	75.0	3	1	4
2016.04.24.	50.0	1	1	2
2016.04.25.	61.7	29	18	47
2016.04.26.	40.91	9	13	22
2016.04.27.	40.82	20	29	49
2016.04.28.	46.67	14	16	30
2016.04.29.	42.42	14	19	33
2016.04.30.	25.0	1	3	4
2016.05.01.	50.0	3	3	6
2016.05.02.	39.39	13	20	33
2016.05.03.	36.84	7	12	19
2016.05.04.	22.58	7	24	31
2016.05.05.	0.0	0	1	1
2016.05.06.	66.67	4	2	6
2016.05.07.	25.0	1	3	4
2016.05.08.	100.0	3	0	3
2016.05.09.	36.0	9	16	25
2016.05.10.	52.63	10	9	19
2016.05.11.	80.0	100	25	125
2016.05.12.	71.26	62	25	87
2016.05.13.	39.62	21	32	53
2016.05.14.	33.33	3	6	9
2016.05.15.	63.64	7	4	11
2016.05.16.	78.21	61	17	78
2016.05.17.	55.32	26	21	47
2016.05.18.	28.57	4	10	14
2016.05.19.	60.0	9	6	15
2016.05.20.	76.79	43	13	56
2016.05.21.	70.0	7	3	10
2016.05.22.	88.89	8	1	9
2016.05.23.	75.56	34	11	45
2016.05.24.	34.78	8	15	23
2016.05.25.	82.69	43	9	52
2016.05.26.	61.11	11	7	18
2016.05.27.	82.35	42	9	51
2016.05.28.	100.0	1	0	1
2016.05.29.	0.0	0	1	1
2016.05.30.	35.29	6	11	17
2016.05.31.	100.0	11	0	11
2016.06.01.	70.97	22	9	31
2016.06.02.	79.17	19	5	24
2016.06.03.	84.21	16	3	19
2016.06.04.	75.0	3	1	4
2016.06.05.	100.0	3	0	3
2016.06.06.	0.0	0	2	2
2016.06.07.	80.0	24	6	30
2016.06.08.	50.0	9	9	18
2016.06.09.	54.29	19	16	35
2016.06.10.	34.18	27	52	79
2016.06.11.	85.71	6	1	7
2016.06.12.	62.96	17	10	27
2016.06.13.	60.87	28	18	46
2016.06.14.	55.88	19	15	34
2016.06.15.	10.81	4	33	37
2016.06.16.	42.86	6	8	14
2016.06.17.	64.44	29	16	45
2016.06.18.	100.0	1	0	1
2016.06.19.	20.0	1	4	5
2016.06.20.	75.47	40	13	53
2016.06.21.	40.0	6	9	15
2016.06.22.	68.97	20	9	29
2016.06.23.	10.0	3	27	30
2016.06.24.	45.45	10	12	22
2016.06.25.	25.0	1	3	4
2016.06.26.	0.0	0	2	2
2016.06.27.	72.41	21	8	29
2016.06.28.	78.0	39	11	50
2016.06.29.	61.9	13	8	21
2016.06.30.	88.37	38	5	43
2016.07.01.	73.68	28	10	38
2016.07.02.	60.0	3	2	5
2016.07.03.	50.0	2	2	4
2016.07.04.	80.0	20	5	25
2016.07.05.	47.06	8	9	17
2016.07.06.	51.61	16	15	31
2016.07.07.	85.71	24	4	28
2016.07.08.	30.77	4	9	13
2016.07.09.	0.0	0	1	1
2016.07.10.	83.33	5	1	6
2016.07.11.	80.0	8	2	10
2016.07.12.	70.83	17	7	24
2016.07.13.	81.82	45	10	55
2016.07.14.	55.81	24	19	43
2016.07.15.	65.52	19	10	29
2016.07.16.	85.71	6	1	7
2016.07.17.	20.0	1	4	5
2016.07.18.	71.74	33	13	46
2016.07.19.	50.0	12	12	24
2016.07.20.	54.72	29	24	53
2016.07.21.	68.75	22	10	32
2016.07.22.	34.62	9	17	26
2016.07.23.	88.24	15	2	17
2016.07.24.	50.0	2	2	4
2016.07.25.	90.0	9	1	10
2016.07.26.	60.0	9	6	15
2016.07.27.	68.57	24	11	35
2016.07.28.	43.48	10	13	23
2016.07.29.	83.72	36	7	43
2016.07.30.	100.0	1	0	1
2016.07.31.	100.0	1	0	1
2016.08.01.	78.57	22	6	28
2016.08.02.	39.02	16	25	41
2016.08.03.	48.65	18	19	37
2016.08.04.	86.36	19	3	22
2016.08.05.	16.67	1	5	6
2016.08.06.	66.67	2	1	3
2016.08.07.	33.33	2	4	6
2016.08.08.	70.0	28	12	40
2016.08.09.	57.14	8	6	14
2016.08.10.	79.41	108	28	136
2016.08.11.	59.13	68	47	115
2016.08.12.	82.86	29	6	35
2016.08.13.	75.0	3	1	4
2016.08.15.	28.57	2	5	7
2016.08.16.	31.71	13	28	41
2016.08.17.	30.77	12	27	39
2016.08.18.	73.68	14	5	19
2016.08.19.	56.52	13	10	23
2016.08.20.	100.0	3	0	3
2016.08.21.	13.04	3	20	23
2016.08.22.	45.71	32	38	70
2016.08.23.	72.73	24	9	33
2016.08.24.	34.78	8	15	23
2016.08.25.	51.52	17	16	33
2016.08.26.	65.71	23	12	35
