id	ratio	positive	negetive	num	라벨링	등락률
20130528	50.0	4	4	8	0	-2.523741949568824
20130529	20.0	2	8	10	0	-2.8892024457434657
20130530	37.5	3	5	8	0	-4.204432759058096
20130531	30.0	3	7	10	0	-4.603235747303544
20130605	66.67	2	1	3	0	-5.9552327228704645
20130612	0.0	0	7	7	0	-5.759479717813053
20130613	35.71	5	9	14	0	-2.9914030060237438
20130618	66.67	2	1	3	0	-7.899565989921645
20130621	60.0	6	4	10	0	-6.212482134349692
20130624	40.0	4	6	10	0	-5.120390124961904
20130626	28.57	2	5	7	0	-2.625626905300422
20130702	44.44	4	5	9	0	-4.9843039272214735
20130704	40.0	2	3	5	0	-2.7983838919062127
20130718	27.27	3	8	11	0	-2.9014360313315932
20130719	33.33	3	6	9	0	-3.28728446102652
20130805	33.33	5	10	15	0	-3.5128236295125808
20130812	30.0	3	7	10	0	-5.13568999807532
20130819	16.67	1	5	6	0	-3.5390576350930605
20130820	50.0	4	4	8	0	-3.0305203887673486
20130821	16.67	1	5	6	0	-7.237961387676602
20130826	0.0	0	4	4	0	-6.015763851325247
20130827	10.0	1	9	10	0	-3.654676258992805
20130905	66.67	6	3	9	0	-4.645840025698684
20130924	33.33	2	4	6	0	-2.631371311346063
20130927	11.11	1	8	9	0	-3.4543975146090684
20131004	20.0	3	12	15	0	-5.72711301971501
20131008	20.0	3	12	15	0	-6.193308863856896
20131010	30.77	4	9	13	0	-5.999550258601304
20131011	39.13	9	14	23	0	-3.401751112386968
20131015	42.11	8	11	19	0	-4.565897536175205
20131016	26.09	6	17	23	0	-3.8725540415940993
20131022	13.33	2	13	15	0	-3.6481204458813883
20131104	30.0	3	7	10	0	-4.0426499570468435
20131105	25.0	3	9	12	0	-4.91863710569277
20131106	14.29	1	6	7	0	-5.173082248684575
20131108	18.18	2	9	11	0	-4.636606004404776
20131113	30.0	6	14	20	0	-5.206182690698063
20131118	25.0	2	6	8	0	-3.5829307568438
20131120	55.56	5	4	9	0	-3.290447455311397
20131129	50.0	4	4	8	0	-4.393846732840947
20131203	37.5	6	10	16	0	-3.225494462981769
20131204	25.0	4	12	16	0	-4.2224665200879485
20131213	42.86	3	4	7	0	-2.696524376020527
20131216	50.0	4	4	8	0	-3.624682360838088
20131224	66.67	8	4	12	0	-3.935195431809128
20131230	40.0	6	9	15	0	-3.3730424307321636
20140107	28.57	2	5	7	0	-5.359792284866469
20140116	40.0	4	6	10	0	-2.57814587229495
20140117	25.0	2	6	8	0	-2.8429087252616667
20140124	55.56	5	4	9	0	-6.342112769801274
20140205	61.54	8	5	13	0	-2.9680800381133885
20140221	46.15	6	7	13	0	-3.8403784067872966
20140225	36.36	4	7	11	0	-4.191820102626019
20140226	37.5	3	5	8	0	-3.855393218603552
20140306	61.54	8	5	13	0	-2.852399637790522
20140307	37.5	3	5	8	0	-2.9361503806120863
20140311	22.22	2	7	9	0	-5.583242170090354
20140313	50.0	4	4	8	0	-4.084272006675008
20140314	40.0	4	6	10	0	-7.542081684137273
20140325	0.0	0	7	7	0	-3.128850554479845
20140407	27.59	8	21	29	0	-7.958317697658979
20140414	50.0	13	13	26	0	-3.2697855971035814
20140416	0.0	0	8	8	0	-4.517626577687509
20140422	40.0	4	6	10	0	-3.6577131953618087
20140424	50.0	7	7	14	0	-2.5233672768537043
20140508	25.0	2	6	8	0	-3.9574193944228
20140523	62.5	10	6	16	0	-4.195932487682147
20140530	33.33	4	8	12	0	-2.7969917247277207
20140708	40.62	13	19	32	0	-2.947060917381645
20140710	66.67	14	7	21	0	-3.016217981734357
20140822	44.44	12	15	27	0	-9.987368047809351
20140826	35.0	7	13	20	0	-6.883977018831791
20140828	52.0	13	12	25	0	-6.473201214666344
20140905	50.0	13	13	26	0	-2.689455425061269
20140911	26.67	4	11	15	0	-5.673120952443253
20140912	17.39	4	19	23	0	-6.630662806220634
20140926	21.05	4	15	19	0	-3.5449587470283883
20141006	36.36	12	21	33	0	-4.251551833250299
20141013	25.81	8	23	31	0	-3.5879155037631776
20141031	44.44	8	10	18	0	-8.711728262696392
20141103	12.12	4	29	33	0	-6.832278420741888
20141105	41.18	21	30	51	0	-9.151306599434431
20141110	41.94	13	18	31	0	-5.845605902139808
20141111	37.5	9	15	24	0	-4.539313699000272
20141113	51.52	17	16	33	0	-3.1685314956057145
20141114	17.65	3	14	17	0	-8.250101956770331
20141119	44.19	19	24	43	0	-4.643430774172823
20141124	38.64	17	27	44	0	-3.875109871211832
20141205	35.71	5	9	14	0	-5.313706267998286
20141208	46.43	13	15	28	0	-4.316104505378953
20141212	23.53	4	13	17	0	-3.8144572639510246
20141215	40.0	8	12	20	0	-6.6873579297079875
20141219	33.33	6	12	18	0	-3.657553625477037
20141222	65.52	19	10	29	0	-4.024347558841357
20141224	46.67	14	16	30	0	-3.065391574050142
20150121	43.75	14	18	32	0	-3.2807422528314603
20150126	40.0	10	15	25	0	-5.392935306719948
20150128	30.56	11	25	36	0	-5.260231842914597
20150206	58.33	14	10	24	0	-2.5595945692298065
20150210	33.33	21	42	63	0	-6.028307049400527
20150211	32.14	18	38	56	0	-3.002369072355969
20150213	40.0	12	18	30	0	-3.304846833457188
20150223	56.25	18	14	32	0	-3.0903977395648266
20150310	41.18	14	20	34	0	-3.735880321135177
20150317	44.83	13	16	29	0	-9.516787155719165
20150331	52.38	11	10	21	0	-2.6493005869812807
20150409	58.82	10	7	17	0	-2.782122128384249
20150416	41.38	12	17	29	0	-2.8477485853616487
20150429	23.33	7	23	30	0	-3.9279576052706964
20150430	13.04	3	20	23	0	-5.5247040115289545
20150507	23.81	5	16	21	0	-2.8697475863095976
20150511	54.84	17	14	31	0	-7.705387564572544
20150512	25.45	14	41	55	0	-4.423724895448783
20150515	24.0	6	19	25	0	-5.160995495462821
20150521	33.33	3	6	9	0	-3.6593953492052185
20150522	37.5	9	15	24	0	-8.692367076756295
20150601	17.39	4	19	23	0	-2.525268913152814
20150609	40.0	6	9	15	0	-5.25215448451963
20150610	22.22	2	7	9	0	-3.1455810271353726
20150626	66.67	4	2	6	0	-4.2714831958140485
20150702	43.75	7	9	16	0	-2.5789838409928496
20150703	30.43	7	16	23	0	-3.2349065983364724
20150713	73.91	17	6	23	0	-8.147956363229232
20150724	13.04	3	20	23	0	-6.408559196723722
20150727	18.75	3	13	16	0	-5.868826152051812
20150818	38.1	8	13	21	0	-4.568527918781727
20150820	25.0	5	15	20	0	-6.076854334226987
20150821	18.52	5	22	27	0	-4.9476688867745
20150828	50.0	7	7	14	0	-2.9357798165137616
20150904	0.0	0	14	14	0	-3.0097087378640777
20151005	61.11	11	7	18	0	-2.7586206896551726
20151007	42.11	8	11	19	0	-2.721685689201053
20151021	33.33	4	8	12	0	-4.5904590459045895
20151106	35.71	5	9	14	0	-3.9900249376558596
20151109	36.84	7	12	19	0	-9.177489177489175
20151111	37.04	10	17	27	0	-3.608736942070275
20151207	15.79	3	16	19	0	-4.369747899159663
20151211	23.81	5	16	21	0	-3.368794326241135
20151221	50.0	11	11	22	0	-2.964254577157804
20160105	57.14	4	3	7	0	-3.3078880407124682
20160122	44.0	11	14	25	0	-4.203997243280496
20160126	18.18	4	18	22	0	-4.078762306610408
20160129	26.09	6	17	23	0	-3.908554572271387
20160222	23.53	4	13	17	0	-6.14359733530718
20160224	23.81	5	16	21	0	-3.822152886115445
20160304	40.0	6	9	15	0	-3.2076984763432232
20160307	33.33	5	10	15	0	-3.065451532725766
20160324	15.79	3	16	19	0	-2.938840349483717
20160407	0.0	0	17	17	0	-3.0256012412723043
20160429	21.43	3	11	14	0	-3.4775888717156103
20160621	27.27	3	8	11	0	-3.301540719002201
20160623	22.22	4	14	18	0	-5.128205128205128
20160713	50.0	11	11	22	0	-3.0110935023771788
20160719	38.1	8	13	21	0	-4.177109440267335
20160729	11.76	2	15	17	0	-2.5951557093425603
20160810	43.9	18	23	41	0	-4.222972972972973
20160819	42.86	6	8	14	0	-3.3834586466165413
20160823	33.33	5	10	15	0	-2.528089887640449
20160830	38.46	5	8	13	0	-3.0075187969924815
20160908	59.09	13	9	22	0	-2.580071174377224
20160909	16.0	4	21	25	0	-3.6529680365296797
20160912	30.43	7	16	23	0	-3.0331753554502368
20161012	30.77	4	9	13	0	-3.7151702786377694
20161028	33.33	4	8	12	0	-3.1600407747196737
20161031	0.0	0	19	19	0	-2.736842105263158
20161108	31.43	11	24	35	0	-9.424083769633508
20161110	37.5	3	5	8	0	-2.5581395348837206
20161128	33.33	4	8	12	0	-2.5
20161201	23.08	3	10	13	0	-3.690476190476192
20161202	33.33	6	12	18	0	-2.9666254635352285
20170109	52.94	9	8	17	0	-3.171247357293869
20170116	0.0	0	11	11	0	-2.7412280701754383
20170123	15.38	2	11	13	0	-2.5136612021857925
20170124	24.0	6	19	25	0	-3.251121076233184
20170126	36.36	4	7	11	0	-2.508551881413911
20170224	26.67	4	11	15	0	-4.757709251101322
20170303	16.67	3	15	18	0	-3.141831238779174
20170327	31.25	5	11	16	0	-2.631578947368421
20170407	33.33	6	12	18	0	-5.138036809815951
20170413	64.71	11	6	17	0	-5.271317829457363
20170417	54.17	13	11	24	0	-4.563650920736589
20170511	47.83	11	12	23	0	-4.09967845659164
20170515	42.11	16	22	38	0	-4.530201342281879
20170717	38.46	5	8	13	0	-2.523128679562657
20170721	52.63	10	9	19	0	-4.913793103448277
20170802	62.5	10	6	16	0	-2.580071174377224
20170919	27.78	5	13	18	0	-3.651903651903652
20170922	16.67	2	10	12	0	-3.9525691699604746
20170929	62.5	5	3	8	0	-2.56
20171025	38.89	7	11	18	0	-3.8690476190476177
20171106	42.86	9	12	21	0	-8.100147275405007
20171108	35.29	12	22	34	0	-3.2467532467532463
20171127	42.11	8	11	19	0	-3.7037037037037033
20180102	70.0	7	3	10	0	-3.736263736263736
20180103	75.0	6	2	8	0	-3.6529680365296797
20180126	55.56	10	8	18	0	-3.142677561282212
20180129	40.0	4	6	10	0	-2.5308241401687206
20180130	45.45	5	6	11	0	-2.9960053262316912
20180202	37.04	10	17	27	0	-5.7142857142857135
20180208	9.09	1	10	11	0	-2.6174496644295298
20180209	22.22	2	7	9	0	-3.445899379738112
20180302	38.46	5	8	13	0	-4.002463054187191
20180322	22.73	5	17	22	0	-6.702702702702703
20180330	60.0	12	8	20	0	-3.5886448848419925
20180410	50.0	8	8	16	0	-3.4212002243409985
20180411	55.56	10	8	18	0	-3.0778164924506384
20180420	15.38	2	11	13	0	-3.5858877964141125
20180425	26.67	4	11	15	0	-3.68389780154486
20180427	25.0	4	12	16	0	-2.735562310030395
20180504	5.56	1	17	18	0	-2.93040293040293
20180511	31.43	11	24	35	0	-4.96054114994363
20180531	40.91	9	13	22	0	-2.7676240208877285
20180612	58.33	14	10	24	0	-6.787814003206841
20180615	20.0	4	16	20	0	-5.436668594563332
20180620	37.5	6	10	16	0	-2.6112759643916914
20180627	13.64	3	19	22	0	-4.018369690011482
20180629	57.14	12	9	21	0	-2.5
20180710	37.5	6	10	16	0	-2.6463963963963963
20180713	63.64	14	8	22	0	-4.175824175824175
20180719	7.69	1	12	13	0	-2.991944764096663
20180720	13.33	2	13	15	0	-4.211150652431791
20180726	63.64	7	4	11	0	-5.882352941176469
20180727	34.78	8	15	23	0	-4.9375
20180807	57.14	4	3	7	0	-5.613577023498695
20180810	18.75	3	13	16	0	-3.0985915492957745
20180821	81.25	13	3	16	0	-2.8457974851091987
20180827	58.33	14	10	24	0	-3.6821705426356592
20180904	45.83	11	13	24	0	-4.088050314465408
20180913	57.14	4	3	7	0	-4.183266932270916
20180921	54.55	12	10	22	0	-5.4874112330535825
20181008	30.0	6	14	20	0	-3.8435603506405935
20181010	18.18	4	18	22	0	-3.155680224403927
20181012	47.83	11	12	23	0	-3.6501377410468323
20181023	18.75	3	13	16	0	-3.050847457627119
20181025	28.57	4	10	14	0	-2.629708599857853
20181026	25.0	2	6	8	0	-6.0583941605839415
20181031	44.44	4	5	9	0	-4.839968774395004
20181106	58.33	7	5	12	0	-11.824080749819752
20181113	22.73	5	17	22	0	-3.5771065182829886
20181203	50.0	8	8	16	0	-2.689655172413793
20181210	18.18	4	18	22	0	-5.720338983050849
20181213	42.86	6	8	14	0	-10.094408133623821
20181228	38.46	5	8	13	0	-3.1007751937984502
20190107	56.25	9	7	16	0	-2.713487629688747
20190109	38.46	10	16	26	0	-5.5053410024650775
20190111	31.82	7	15	22	0	-4.828797190517999
20190218	40.74	11	16	27	0	-2.5223759153783565
20190228	31.25	5	11	16	0	-4.351395730706075
20190306	31.03	9	20	29	0	-5.3389830508474585
20190308	12.5	3	21	24	0	-4.104803493449782
20190312	17.65	3	14	17	0	-7.59493670886076
20190508	27.78	5	13	18	0	-3.503503503503504
20190517	33.33	5	10	15	0	-2.708124373119358
20190524	22.73	5	17	22	0	-3.5269709543568464
20190621	18.75	3	13	16	0	-2.9608404966571165
20190702	31.25	5	11	16	0	-2.9116465863453818
20190726	14.29	2	12	14	0	-3.296703296703297
20190802	23.08	3	10	13	0	-6.628571428571428
20190823	0.0	0	12	12	0	-2.8729281767955803
20190902	45.0	9	11	20	0	-3.5051546391752577
20191010	12.5	1	7	8	0	-2.7837259100642395
20191029	31.25	5	11	16	0	-3.7267080745341614
20191230	61.9	13	8	21	0	-2.7906976744186047
20200103	44.44	8	10	18	0	-3.272377285851781
20200123	59.09	13	9	22	0	-3.7822878228782284
20200130	36.36	8	14	22	0	-3.0476190476190474
20200612	40.74	11	16	27	0	-4.4465468306527915
20200624	76.0	19	6	25	0	-4.018691588785047
20200630	75.61	31	10	41	0	-3.91156462585034
20200706	74.51	38	13	51	0	-3.0882352941176467
20200714	38.46	10	16	26	0	-3.268482490272373
20200724	21.43	3	11	14	0	-3.0278884462151394
20200810	25.0	4	12	16	0	-6.4851881505204165
